band,frequency_hz,frequency_mhz,swr,return_loss_db,resistance_ohm,reactance_ohm,s11_real,s11_imag,phase_deg
10m,28410950,28.410950,1.62239523,12.49263777,78.69256222,-10.77959098,0.2283681859,-0.0646336913,-15.80278941
10m,28412288,28.412288,1.62098902,12.50762556,78.61360326,-10.78685141,0.2279083275,-0.0647554997,-15.86141699
10m,28413625,28.413625,1.62002923,12.51787950,78.55920830,-10.79280514,0.2275921753,-0.0648451966,-15.90322730
10m,28414963,28.414963,1.61990432,12.51921539,78.54749496,-10.80328380,0.2275332829,-0.0649190182,-15.92432662
10m,28416300,28.416300,1.61939171,12.52470123,78.51683574,-10.80978976,0.2273581193,-0.0649883437,-15.95212459
10m,28417638,28.417638,1.61884404,12.53056843,78.48654471,-10.81157025,0.2271803166,-0.0650293330,-15.97352879
10m,28418975,28.418975,1.61740563,12.54600894,78.40713278,-10.81588540,0.2267134478,-0.0651348453,-16.02937519
10m,28420313,28.420313,1.61666889,12.55393459,78.36246779,-10.82635613,0.2264587320,-0.0652420711,-16.07153003
10m,28421650,28.421650,1.61663850,12.55426180,78.35652016,-10.83530643,0.2264324337,-0.0653012532,-16.08712659
10m,28422988,28.422988,1.61621639,12.55880828,78.33181227,-10.83943971,0.2262897850,-0.0653507893,-16.10832002
10m,28424325,28.424325,1.61543309,12.56725542,78.29094224,-10.83677316,0.2260440967,-0.0653762800,-16.13088133
10m,28425663,28.425663,1.61397512,12.58301352,78.20953870,-10.84278808,0.2255657617,-0.0654945522,-16.19101433
10m,28427000,28.427000,1.61361444,12.58691902,78.18493915,-10.85345370,0.2254300848,-0.0655830456,-16.22098681
10m,28428338,28.428338,1.61349782,12.58818241,78.17307001,-10.86495042,0.2253710685,-0.0656635979,-16.24388915
10m,28429675,28.429675,1.61317839,12.59164432,78.15620754,-10.86423690,0.2252698733,-0.0656765037,-16.25382656
10m,28431013,28.431013,1.61216106,12.60268505,78.10203687,-10.86290442,0.2249455827,-0.0657237173,-16.28709968
10m,28432350,28.432350,1.61096207,12.61572632,78.03459713,-10.86866409,0.2245490503,-0.0658268630,-16.33857165
10m,28433688,28.433688,1.61079661,12.61752840,78.02200465,-10.87617348,0.2244815383,-0.0658845590,-16.35678236
10m,28435025,28.435025,1.61066131,12.61900256,78.00943903,-10.88693579,0.2244175097,-0.0659616731,-16.37932354
10m,28436363,28.436363,1.61023240,12.62367827,77.98653512,-10.88646658,0.2242802285,-0.0659823111,-16.39366387
10m,28437700,28.437700,1.60924702,12.63443566,77.93102895,-10.89124691,0.2239534017,-0.0660677491,-16.43641121
10m,28439038,28.439038,1.60828105,12.64500193,77.87765352,-10.89378109,0.2236367507,-0.0661376797,-16.47490206
10m,28440375,28.440375,1.60821550,12.64571973,77.86953895,-10.90307023,0.2235977380,-0.0662016025,-16.49268160
10m,28441713,28.441713,1.60800439,12.64803206,77.85336745,-10.91274779,0.2235109093,-0.0662761551,-16.51630851
10m,28443050,28.443050,1.60772451,12.65109912,77.83769175,-10.91388823,0.2234182465,-0.0662991200,-16.52819808
10m,28444388,28.444388,1.60655178,12.66396949,77.77455109,-10.91349214,0.2230396426,-0.0663618121,-16.56951597
10m,28445725,28.445725,1.60581739,12.67204484,77.73578333,-10.91166548,0.2228053674,-0.0663908548,-16.59284149
10m,28447063,28.447063,1.60601089,12.66991596,77.73646484,-10.93137207,0.2228298080,-0.0665083110,-16.61885646
10m,28448400,28.448400,1.60563649,12.67403585,77.71382128,-10.93622248,0.2226990383,-0.0665608167,-16.64047811
10m,28449738,28.449738,1.60536388,12.67703768,77.69948376,-10.93542269,0.2226122094,-0.0665708571,-16.64898167
10m,28451075,28.451075,1.60414964,12.69042825,77.63288122,-10.93734605,0.2222144508,-0.0666513960,-16.69618339
10m,28452413,28.452413,1.60375510,12.69478648,77.60906521,-10.94231783,0.2220765665,-0.0667059620,-16.71888622
10m,28453750,28.453750,1.60383837,12.69386636,77.60750141,-10.95446931,0.2220797909,-0.0667805808,-16.73631360
10m,28455088,28.455088,1.60274488,12.70596145,77.55231615,-10.94652830,0.2217398943,-0.0667902123,-16.76281209
10m,28456425,28.456425,1.60294244,12.70377418,77.55590729,-10.96071151,0.2217762376,-0.0668717454,-16.77952964
10m,28457763,28.457763,1.60265108,12.70700018,77.53725018,-10.96647802,0.2216700684,-0.0669258438,-16.79992996
10m,28459100,28.459100,1.60255277,12.70808914,77.53032941,-10.96966778,0.2216317745,-0.0669522371,-16.80892186
10m,28460438,28.460438,1.60151581,12.71958846,77.47360178,-10.97084778,0.2212917121,-0.0670185040,-16.84900982
10m,28461775,28.461775,1.60093511,12.72603874,77.44158115,-10.97199535,0.2211001329,-0.0670588488,-16.87235564
10m,28463113,28.463113,1.60125516,12.72248274,77.45136251,-10.98699245,0.2211747041,-0.0671389264,-16.88598597
10m,28464450,28.464450,1.60109639,12.72424649,77.44009363,-10.99228799,0.2211123934,-0.0671826004,-16.90083475
10m,28465788,28.465788,1.60090733,12.72634756,77.42618232,-10.99955953,0.2210362322,-0.0672409561,-16.92017245
10m,28467125,28.467125,1.59970286,12.73975189,77.36305301,-10.99533285,0.2206514099,-0.0672816562,-16.95766151
10m,28468463,28.468463,1.59960191,12.74087679,77.35682757,-10.99682511,0.2206154429,-0.0672971825,-16.96395656
10m,28469800,28.469800,1.59972485,12.73950678,77.35500545,-11.01358543,0.2206220524,-0.0674001432,-16.98793718
10m,28471138,28.471138,1.59968244,12.73997943,77.34990483,-11.01911106,0.2205971076,-0.0674388178,-16.99893440
10m,28472475,28.472475,1.59913065,12.74613147,77.31916640,-11.02072821,0.2204134368,-0.0674808976,-17.02228356
10m,28473813,28.473813,1.59826856,12.75575711,77.27724455,-11.01122272,0.2201504753,-0.0674676517,-17.03828726
10m,28475150,28.475150,1.59838269,12.75448187,77.27634263,-11.02517465,0.2201597220,-0.0675528153,-17.05787172
10m,28476488,28.476488,1.59850284,12.75313961,77.27237285,-11.04577230,0.2201574837,-0.0676813253,-17.08859682
10m,28477825,28.477825,1.59860702,12.75197608,77.27327985,-11.05507874,0.2201727860,-0.0677365372,-17.10060479
10m,28479163,28.479163,1.59775389,12.76151185,77.23307428,-11.04314175,0.2199174373,-0.0677069415,-17.11225747
10m,28480500,28.480500,1.59706151,12.76926326,77.19631879,-11.04153175,0.2196936897,-0.0677360554,-17.13559998
10m,28481838,28.481838,1.59766227,12.76253694,77.21799196,-11.06292994,0.2198472665,-0.0678424090,-17.14964111
10m,28483175,28.483175,1.59758379,12.76341515,77.20723229,-11.07562512,0.2197957182,-0.0679304941,-17.17438927
10m,28484513,28.484513,1.59767641,12.76237873,77.21035792,-11.07934059,0.2198185385,-0.0679496251,-17.17726290
10m,28485850,28.485850,1.59669030,12.77342359,77.15979811,-11.07350195,0.2195068090,-0.0679679663,-17.20458714
10m,28487188,28.487188,1.59632952,12.77747008,77.13953797,-11.07479550,0.2193856804,-0.0679972894,-17.22051224
10m,28488525,28.488525,1.59700100,12.76994118,77.16031418,-11.10534864,0.2195437640,-0.0681599338,-17.24756807
10m,28489863,28.489863,1.59687496,12.77135352,77.15219593,-11.10781522,0.2194973139,-0.0681834832,-17.25660775
10m,28491200,28.491200,1.59686417,12.77147447,77.14673192,-11.11728369,0.2194743638,-0.0682465431,-17.27331721
10m,28492538,28.492538,1.59593068,12.78194699,77.10147185,-11.10665601,0.2191893141,-0.0682304899,-17.29061618
10m,28493875,28.493875,1.59603952,12.78072490,77.10230648,-11.11650672,0.2192048639,-0.0682891965,-17.30345104
10m,28495213,28.495213,1.59642784,12.77636696,77.11319676,-11.13629777,0.2192918601,-0.0683972911,-17.32273838
10m,28496550,28.496550,1.59662530,12.77415239,77.11489698,-11.15376692,0.2193208133,-0.0685011269,-17.34530695
10m,28497888,28.497888,1.59627064,12.77813072,77.09833995,-11.14848939,0.2192150235,-0.0684869136,-17.34979057
10m,28499225,28.499225,1.59554935,12.78623071,77.06083533,-11.14515067,0.2189845063,-0.0685068324,-17.37170348
10m,28500563,28.500563,1.59591550,12.78211734,77.07126193,-11.16345526,0.2190672112,-0.0686064506,-17.38926998
10m,28501900,28.501900,1.59616386,12.77932910,77.07373815,-11.18470260,0.2191049828,-0.0687323648,-17.41643446
10m,28503238,28.503238,1.59652016,12.77533149,77.08680578,-11.19686104,0.2191970980,-0.0687918902,-17.42372306
10m,28504575,28.504575,1.59572167,12.78429454,77.04878802,-11.18639617,0.2189558065,-0.0687694067,-17.43640530
10m,28505913,28.505913,1.59543249,12.78754420,77.03435500,-11.18388236,0.2188657326,-0.0687696942,-17.44321457
10m,28507250,28.507250,1.59605332,12.78056999,77.05051267,-11.21772492,0.2189999446,-0.0689571699,-17.47780744
10m,28508588,28.508588,1.59624777,12.77838735,77.05408184,-11.23116595,0.2190360295,-0.0690346648,-17.49354478
10m,28509925,28.509925,1.59657405,12.77472708,77.06431445,-11.24558461,0.2191134993,-0.0691108692,-17.50586225
10m,28511263,28.511263,1.59585957,12.78274553,77.03092488,-11.23500892,0.2189000195,-0.0690829045,-17.51523403
10m,28512600,28.512600,1.59568486,12.78470802,77.01839663,-11.24075711,0.2188303799,-0.0691312298,-17.53197245
10m,28513938,28.513938,1.59644492,12.77617545,77.04212722,-11.27448775,0.2190104938,-0.0693097385,-17.56089513
10m,28515275,28.515275,1.59674117,12.77285329,77.04732022,-11.29533538,0.2190645047,-0.0694302588,-17.58548044
10m,28516613,28.516613,1.59693928,12.77063274,77.05487789,-11.30150156,0.2191169162,-0.0694593670,-17.58844984
10m,28517950,28.517950,1.59603897,12.78073099,77.01326072,-11.28730162,0.2188496615,-0.0694185744,-17.59889924
10m,28519288,28.519288,1.59639734,12.77670914,77.02351930,-11.30493129,0.2189308894,-0.0695141551,-17.61549864
10m,28520625,28.520625,1.59702213,12.76970439,77.04010396,-11.33809096,0.2190672985,-0.0696967786,-17.64859169
10m,28521963,28.521963,1.59755055,12.76378717,77.05804951,-11.35868342,0.2191982805,-0.0698017920,-17.66362522
10m,28523300,28.523300,1.59738091,12.76568611,77.04970407,-11.35696001,0.2191459269,-0.0698004654,-17.66726771
10m,28524638,28.524638,1.59676330,12.77260515,77.02043365,-11.34858135,0.2189597054,-0.0697816805,-17.67689565
10m,28525975,28.525975,1.59728023,12.76681338,77.03605772,-11.37235165,0.2190801713,-0.0699084580,-17.69787725
10m,28527313,28.527313,1.59780890,12.76089645,77.04979053,-11.40086195,0.2191943960,-0.0700658920,-17.72657464
10m,28528650,28.528650,1.59837188,12.75460269,77.06736172,-11.42563653,0.2193277677,-0.0701964458,-17.74741098
10m,28529988,28.529988,1.59808595,12.75779826,77.05405318,-11.42129882,0.2192425517,-0.0701848064,-17.75111702
10m,28531325,28.531325,1.59763222,12.76287321,77.03321784,-11.41388091,0.2191084183,-0.0701627785,-17.75607682
10m,28532663,28.532663,1.59836198,12.75471326,77.05435185,-11.44903340,0.2192747888,-0.0703521673,-17.78832931
10m,28534000,28.534000,1.59892997,12.74837059,77.07011282,-11.47763790,0.2194015141,-0.0705077423,-17.81553422
10m,28535338,28.535338,1.59946476,12.74240558,77.08925178,-11.49650382,0.2195379401,-0.0706006600,-17.82714240
10m,28536675,28.536675,1.59910150,12.74645666,77.07326938,-11.48926258,0.2194333921,-0.0705745178,-17.82891222
10m,28538013,28.538013,1.59893932,12.74826630,77.06120647,-11.49522953,0.2193670665,-0.0706238749,-17.84564285
10m,28539350,28.539350,1.59995334,12.73696153,77.09344996,-11.53848736,0.2196096460,-0.0708496326,-17.88054246
10m,28540688,28.540688,1.60024269,12.73374010,77.10056377,-11.55469412,0.2196705410,-0.0709396398,-17.89716296
10m,28542025,28.542025,1.60085630,12.72691482,77.12126093,-11.57860935,0.2198219984,-0.0710610974,-17.91428453
10m,28543363,28.543363,1.60035274,12.73251537,77.09692391,-11.57263252,0.2196684366,-0.0710519983,-17.92385809
10m,28544700,28.544700,1.60070898,12.72855269,77.10830175,-11.58768787,0.2197538386,-0.0711302791,-17.93581412
10m,28546038,28.546038,1.60148328,12.71994955,77.13025976,-11.62550241,0.2199284003,-0.0713341126,-17.97055002
10m,28547375,28.547375,1.60202740,12.71391210,77.14402790,-11.65509795,0.2200444389,-0.0714973295,-18.00013125
10m,28548713,28.548713,1.60237349,12.71007551,77.15586144,-11.66823166,0.2201304665,-0.0715633419,-18.00909113
10m,28550050,28.550050,1.60203048,12.71387803,77.14174294,-11.65961988,0.2200356998,-0.0715271559,-18.00782462
10m,28551388,28.551388,1.60260328,12.70752963,77.15726452,-11.68882351,0.2201619315,-0.0716859519,-18.03553807
10m,28552725,28.552725,1.60333381,12.69944390,77.17640393,-11.72720825,0.2203202925,-0.0718959336,-18.07277892
10m,28554063,28.554063,1.60405477,12.69147591,77.19977028,-11.75682446,0.2204943293,-0.0720481752,-18.09519166
10m,28555400,28.555400,1.60401295,12.69193779,77.19686750,-11.75793880,0.2204780932,-0.0720581493,-18.09877919
10m,28556738,28.556738,1.60391237,12.69304884,77.19009764,-11.76023015,0.2204398801,-0.0720795612,-18.10673985
10m,28558075,28.558075,1.60475441,12.68375480,77.21433320,-11.80033432,0.2206309948,-0.0722938571,-18.14234718
10m,28559413,28.559413,1.60539131,12.67673559,77.23056571,-11.83443496,0.2207671992,-0.0724808527,-18.17570665
10m,28560750,28.560750,1.60645098,12.66507723,77.26751666,-11.87300999,0.2210331676,-0.0726711829,-18.19980703
10m,28562088,28.562088,1.60603304,12.66967235,77.25357546,-11.85665322,0.2209307889,-0.0725885574,-18.18834642
10m,28563425,28.563425,1.60623308,12.66747240,77.25703923,-11.87030819,0.2209670807,-0.0726667924,-18.20386391
10m,28564763,28.564763,1.60740800,12.65456977,77.29232188,-11.92330327,0.2212393686,-0.0729454773,-18.24805532
10m,28566100,28.566100,1.60787457,12.64945446,77.30027332,-11.95524590,0.2213234971,-0.0731284295,-18.28428938
10m,28567438,28.567438,1.60869249,12.64049893,77.32652228,-11.98896825,0.2215196530,-0.0733011159,-18.30944085
10m,28568775,28.568775,1.60843290,12.64333954,77.31727000,-11.97992980,0.2214537607,-0.0732573774,-18.30432571
10m,28570113,28.570113,1.60901921,12.63692568,77.33681330,-12.00277581,0.2215972251,-0.0733722932,-18.32004557
10m,28571450,28.571450,1.60992334,12.62704996,77.35777185,-12.05441531,0.2217821463,-0.0736583333,-18.37236998
10m,28572788,28.572788,1.61069126,12.61867620,77.37940186,-12.09132610,0.2219543049,-0.0738549882,-18.40479197
10m,28574125,28.574125,1.61116337,12.61353453,77.39572223,-12.10859687,0.2220720533,-0.0739398132,-18.41539389
10m,28575463,28.575463,1.61099857,12.61532879,77.39080211,-12.10118278,0.2220340184,-0.0739010069,-18.40932085
10m,28576800,28.576800,1.61185545,12.60600614,77.41297328,-12.14577502,0.2222183108,-0.0741428535,-18.45121024
10m,28578138,28.578138,1.61278851,12.59587289,77.43636047,-12.19555732,0.2224159776,-0.0744141663,-18.49880021
10m,28579475,28.579475,1.61368772,12.58612526,77.46390050,-12.23457634,0.2226261311,-0.0746159493,-18.52922450
10m,28580813,28.580813,1.61378609,12.58506001,77.46586372,-12.24069556,0.2226449858,-0.0746503087,-18.53571138
10m,28582150,28.582150,1.61401809,12.58254840,77.47481164,-12.24749564,0.2227064467,-0.0746806313,-18.53795826
10m,28583488,28.583488,1.61506165,12.57126567,77.50421615,-12.29717771,0.2229401779,-0.0749437392,-18.58062450
10m,28584825,28.584825,1.61586033,12.56264640,77.52221258,-12.34303852,0.2231013071,-0.0751970210,-18.62655633
10m,28586163,28.586163,1.61682381,12.55226709,77.55089430,-12.38602273,0.2233230363,-0.0754203926,-18.66079349
10m,28587500,28.587500,1.61681500,12.55236188,77.55239595,-12.38254392,0.2233279343,-0.0753978464,-18.65522023
10m,28588838,28.588838,1.61752081,12.54477090,77.57635567,-12.40883990,0.2235018876,-0.0755268538,-18.67139161
10m,28590175,28.590175,1.61813699,12.53815271,77.59075202,-12.44314927,0.2236281422,-0.0757148207,-18.70479748
10m,28591513,28.591513,1.61928008,12.52589658,77.61681219,-12.50775921,0.2238597987,-0.0760697167,-18.76825580
10m,28592850,28.592850,1.62013273,12.51677278,77.64357140,-12.54314880,0.2240612330,-0.0762491625,-18.79369722
10m,28594188,28.594188,1.62069393,12.51077614,77.66058856,-12.56744415,0.2241914515,-0.0763738497,-18.81210401
10m,28595525,28.595525,1.62089985,12.50857744,77.66907862,-12.57247338,0.2242480127,-0.0763937620,-18.81225145
10m,28596863,28.596863,1.62181421,12.49882537,77.69169767,-12.62080174,0.2244401459,-0.0766548439,-18.85698709
10m,28598200,28.598200,1.62278001,12.48854398,77.71445489,-12.67367041,0.2246386230,-0.0769425399,-18.90720212
10m,28599538,28.599538,1.62407060,12.47483585,77.74983225,-12.73561860,0.2249231827,-0.0772688508,-18.95935957
10m,28600875,28.600875,1.62424313,12.47300596,77.76091343,-12.73303708,0.2249859941,-0.0772402279,-18.94792397
10m,28602213,28.602213,1.62453958,12.46986322,77.76662000,-12.75137865,0.2250419001,-0.0773424559,-18.96683354
10m,28603550,28.603550,1.62584410,12.45605547,77.79877466,-12.81991614,0.2253153476,-0.0777111698,-19.02929278
10m,28604888,28.604888,1.62671317,12.44687665,77.82143875,-12.86334578,0.2255023195,-0.0779417879,-19.06700762
10m,28606225,28.606225,1.62797483,12.43357933,77.85269134,-12.92902469,0.2257672765,-0.0782938074,-19.12602847
10m,28607563,28.607563,1.62803672,12.43292785,77.86301059,-12.91742105,0.2258144382,-0.0782124621,-19.10389723
10m,28608900,28.608900,1.62859624,12.42704208,77.88018717,-12.94091940,0.2259447947,-0.0783310241,-19.12051758
10m,28610238,28.610238,1.63005272,12.41175125,77.91316948,-13.02167207,0.2262384824,-0.0787695965,-19.19661681
10m,28611575,28.611575,1.63081797,12.40373483,77.92764193,-13.06874412,0.2263816825,-0.0790307683,-19.24430285
10m,28612913,28.612913,1.63202015,12.39116574,77.96151150,-13.12394038,0.2266497973,-0.0793160524,-19.28748409
10m,28614250,28.614250,1.63208130,12.39052711,77.96872029,-13.11761225,0.2266846950,-0.0792697645,-19.27430997
10m,28615588,28.615588,1.63281366,12.38288557,77.98684960,-13.15535284,0.2268382721,-0.0794707844,-19.30745844
10m,28616925,28.616925,1.63420076,12.36844225,78.01719161,-13.23326084,0.2271136362,-0.0798940105,-19.38084681
10m,28618263,28.618263,1.63530648,12.35695685,78.04515630,-13.28893547,0.2273477154,-0.0801883230,-19.42837009
10m,28619600,28.619600,1.63617191,12.34798479,78.07076823,-13.32630005,0.2275452756,-0.0803771506,-19.45504721
10m,28620938,28.620938,1.63641148,12.34550375,78.08235653,-13.32924845,0.2276173274,-0.0803801618,-19.45002506
10m,28622275,28.622275,1.63756940,12.33352864,78.11117264,-13.38808806,0.2278605042,-0.0806914132,-19.50039697
10m,28623613,28.623613,1.63877874,12.32105046,78.13355046,-13.46194707,0.2280846722,-0.0810988477,-19.57358865
10m,28624950,28.624950,1.64002396,12.30823273,78.16156349,-13.52965317,0.2283346304,-0.0814625269,-19.63478202
10m,28626288,28.626288,1.64050624,12.30327669,78.17857401,-13.54585089,0.2284551488,-0.0815364938,-19.64167185
10m,28627625,28.627625,1.64105613,12.29763144,78.20052979,-13.56017007,0.2286023825,-0.0815931331,-19.64258132
10m,28628963,28.628963,1.64237266,12.28414033,78.22952587,-13.63246015,0.2288641279,-0.0819817353,-19.70810202
10m,28630300,28.630300,1.64346843,12.27293764,78.24911259,-13.69973120,0.2290644852,-0.0823522994,-19.77431239
10m,28631638,28.631638,1.64482349,12.25911684,78.27996845,-13.77202864,0.2293377064,-0.0827376504,-19.83780923
10m,28632975,28.632975,1.64520643,12.25521767,78.29624721,-13.78037286,0.2294439033,-0.0827658685,-19.83557879
10m,28634313,28.634313,1.64589305,12.24823348,78.31955346,-13.80470428,0.2296117098,-0.0828788929,-19.84716842
10m,28635650,28.635650,1.64745495,12.23238042,78.34987134,-13.89597704,0.2299063621,-0.0833752570,-19.93311366
10m,28636988,28.636988,1.64835875,12.22322878,78.36294425,-13.95565389,0.2300597409,-0.0837081125,-19.99410930
10m,28638325,28.638325,1.64977342,12.20893598,78.39855600,-14.02494924,0.2303577592,-0.0840678719,-20.04929242
10m,28639663,28.639663,1.65019437,12.20469042,78.41766440,-14.03218791,0.2304789464,-0.0840855039,-20.04345794
